scorer,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie,jamie
individuals,fish1,fish1,fish1,fish1,fish1,fish1,fish1,fish1,fish2,fish2,fish2,fish2,fish2,fish2,fish2,fish2,fish3,fish3,fish3,fish3,fish3,fish3,fish3,fish3,fish4,fish4,fish4,fish4,fish4,fish4,fish4,fish4,fish5,fish5,fish5,fish5,fish5,fish5,fish5,fish5,fish6,fish6,fish6,fish6,fish6,fish6,fish6,fish6,fish7,fish7,fish7,fish7,fish7,fish7,fish7,fish7,fish8,fish8,fish8,fish8,fish8,fish8,fish8,fish8,fish9,fish9,fish9,fish9,fish9,fish9,fish9,fish9,fish10,fish10,fish10,fish10,fish10,fish10,fish10,fish10,fish11,fish11,fish11,fish11,fish11,fish11,fish11,fish11,fish12,fish12,fish12,fish12,fish12,fish12,fish12,fish12,fish13,fish13,fish13,fish13,fish13,fish13,fish13,fish13,fish14,fish14,fish14,fish14,fish14,fish14,fish14,fish14,fish15,fish15,fish15,fish15,fish15,fish15,fish15,fish15,fish16,fish16,fish16,fish16,fish16,fish16,fish16,fish16,fish17,fish17,fish17,fish17,fish17,fish17,fish17,fish17,fish18,fish18,fish18,fish18,fish18,fish18,fish18,fish18
bodyparts,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail,eyes,eyes,swimbladder,swimbladder,midtail,midtail,endtail,endtail
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/00598_WT/img000.png,247.01326987556484,366.25023561324724,262.05496041218663,353.0469739199903,275.7596117899976,341.34788128039554,301.3304857022547,320.2895145291251,551.5826215443273,682.0207955831596,571.0372924506196,674.6558130257774,590.9088491620469,666.3180969230807,615.5051116650021,655.7569898596649,564.9438136403737,362.4285498067528,583.4469981667243,369.9980343857144,600.6886019299145,378.40857280678284,623.8175825878527,389.13200929364507,708.9729321728267,369.4527292423047,727.5023996317432,359.72475882637355,746.1862793194838,347.8350172069022,772.8995949060883,332.23938209564756,849.4618103240425,429.0127455590777,865.6948065500187,415.5854523845048,881.1261733327369,400.5549003234157,902.9705756615197,383.3198672933669,927.4797240316718,569.3915310765083,928.6098901320031,549.0485412705491,929.740056232334,526.7277607890104,930.8702223326651,499.03869133089916,1107.7973803760044,747.2142307665299,1118.0707216426767,730.7381174143196,1131.833122207464,713.4866575514171,1145.5955227722513,694.6845046671301,697.2306443757828,804.5761397254905,678.0703865352863,806.5867840667771,659.5014946775211,809.543613980434,633.8362110269795,812.7369902871834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/00598_WT/img010.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/00598_WT/img021.png,260.6858890384689,371.0105843628133,256.0535221737398,354.17965142096426,277.053585293845,335.186947275575,297.1271750410044,331.3266415549674,578.9928542250409,354.5920963402537,577.1530489454321,372.0702464965365,594.631199101715,383.84500028603236,618.3646872086674,379.61344814293227,727.7465631472301,372.36507529259376,722.7790888922865,359.0593406811378,734.8429549400065,345.9310158645013,761.4544241629184,345.04396689040425,869.1491773051968,426.69406524811944,861.2840097348695,416.6211313422617,871.6329144326685,402.546620953255,889.8469867007949,399.2349714499593,553.7310320787046,670.7574192533856,569.8205707201249,680.3345255875643,588.4640043839927,673.9497880314451,602.5104270074547,655.5617438698221,692.2442694083529,799.1164790687375,679.619389823121,810.9808237391965,656.1949144481122,812.5018935687425,633.5309739878765,808.8513259778321,914.1527330985034,557.5769586441754,932.9450298830782,552.6653356209342,938.4972993876116,536.0085271073339,925.2572721075703,514.0129979162975,1117.6291733036203,748.5611653531978,1114.422655530588,730.1236881582618,1124.2426162104996,714.2915066539147,1145.4857964568387,704.0707312523741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/00598_WT/img027.png,279.6319475492869,367.28090481705794,261.5361484777069,356.89257572041015,253.66112480766742,339.80209881947343,278.96173276885804,334.10527318582785,601.701886186442,365.03437115599274,581.7531403689703,366.9136008344502,573.9471093969162,380.93554535832527,599.6781003788724,378.4780911634193,563.3761369165019,653.4726692819004,566.7764913172073,674.1704786774986,578.7516524675176,689.84167721988,593.9793265228504,671.6571732508903,669.8000921997059,793.6491419259057,682.192494904499,806.5803447482984,678.4208940813011,822.2055481586897,653.636088671715,808.7355452186972,906.785144151413,544.702264126799,925.1831969475002,549.8274359771376,943.4498350807581,548.7761186745041,934.5136380083729,524.7272353767615,747.1941952870347,361.8068270369078,731.7201187388972,362.2010710253954,724.7222879432426,356.68165518656923,746.011463321572,346.0370674974045,878.4779034047197,426.0455338870574,868.2275597040425,417.50358080315976,862.931548792026,407.5949152258385,885.6531439951937,399.22380120361885,1135.514510149996,729.5040680230221,1119.5804822819562,735.2534595217994,1105.453406027818,721.454919924734,1125.9869470948795,714.2271134691283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/00598_WT/img034.png,274.5901057366483,389.9314703949665,279.82369468382103,372.680010532064,274.0085958536291,353.29634776475785,249.3913441391503,343.60451638110476,541.3040028331359,656.3027497532587,561.0359144569394,652.2026122729878,573.2081976014936,663.4779903437327,572.1831632314259,685.6443585964471,675.7108609044376,775.4259363387126,669.0087131001487,791.9841838551913,677.4849588526317,810.7107733083515,679.8504227835572,834.1682906233626,892.508127052353,562.3252989488511,905.6495933352724,548.2639300261274,923.3905728172135,542.2188555359844,951.9075546511488,548.789588677444,606.5970626646302,345.35627383661785,601.7675738056573,362.0985018810572,583.0935502176288,368.85978628361926,564.7414925535319,382.22137212677757,742.9434467470618,379.01222606048873,746.8858866319375,363.55786171177544,735.2162645727051,360.4039098038748,721.8119689641273,362.4539785440102,871.583849125618,443.30461580040384,876.0519476618107,429.90032019182604,872.3723371025933,414.9190486292979,855.8140895861147,397.83514246150264,1234.1002431499796,387.38031754546324,1252.3241715178183,382.15329933143204,1266.592518534498,372.1230751909938,,,,,1140.6396486035835,732.4325738590641,1125.5472557393102,726.7595467540535,1094.7202405271776,729.4355029356623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/00598_WT/img039.png,283.91283111412974,401.6800069592279,272.7294433073653,383.6893396179112,276.86243445334344,365.4555551503605,271.0276234237273,341.1438425269596,608.7974057143941,332.36094065876455,606.6684881765611,351.34378870444164,601.5236041267982,367.84289962264694,573.3154467505117,370.1492269552993,531.257588406237,653.2800153861931,551.640002611045,655.737469581099,569.4204064918349,651.6898979659599,579.2502232714587,669.9039702340862,685.5057016715492,767.254506896662,671.6086010773618,780.6883708043764,662.8071040343765,795.9751814579824,679.9468614338742,815.4311222898447,746.7158984802015,387.2517282978848,745.5824470132998,372.2901689347811,750.796323761048,355.0617066378737,736.2881449847049,355.51508722463444,884.1077486274045,450.81529231774925,868.9753502026227,440.0294338660432,863.9848783816841,425.0580184032272,871.551077594075,409.44267109254827,876.9341598251156,560.4796053352128,898.9615043937265,559.043039385086,919.3926645733077,542.6023401780793,940.6219169474039,537.8137870109899,1221.1016410323884,374.9609091274588,1237.804444677979,385.75662367887713,1258.78479559866,386.7750873158034,1271.821130151316,366.6095073046635,,,,,1136.726928687792,727.2129190839265,1111.8764159467912,724.0064013108943,108.89447340530083,576.8297512580991,91.54301016455358,574.2007416761677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data/00598_WT/img049.png,301.9469556417609,413.3390501381025,289.8042407963433,396.465407430834,271.51131973051946,389.84210842424255,254.1645842370658,372.0222801446038,626.7512900915848,314.7957282883574,620.863913196837,331.35397580483584,602.2818798727889,342.2088269545273,588.6673208036843,360.23891869469276,510.73629518575103,645.1016866743437,530.6061922055253,645.7324770559238,545.4297661726583,659.4521678552918,569.2421030773085,667.4947452204384,126.3229037523526,599.1411167404498,110.07019532695202,591.4336467655176,105.88135294927146,573.8405087792592,90.46641299940698,560.2686594755742,684.8951836443935,744.3745570247851,681.228714551459,762.7069024894577,681.6361000062295,787.7611079578435,660.6557490855487,801.0011352378848,754.9667565871495,406.194494871399,758.025432864499,387.68145424533634,749.9762847662108,375.4467491359383,740.1563240862993,356.61174258594406,888.4529826672682,470.1895589366633,888.9950681514385,452.1200427976491,878.5147487908104,437.8451250478279,849.7842181297779,432.0628798833433,863.2884250211382,571.7013408977256,877.0869646182036,557.4099963150508,895.4850174142908,552.4819464589559,924.2319749081771,559.2169479289522,1200.6413566773685,392.20104272757214,1214.5051069517126,376.7678112900946,1227.3225364506347,368.6588252805725,1249.295272734501,388.1465497228111,1246.6666799354412,463.2519817639158,1246.837518997119,483.41099104191426,1255.3794720810167,497.5906331611843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
